Symbol,Close,Volume,Date
ACADEMY,2.61,"4,032",2025-04-28
ACCESSCORP,22.65,"38,614,656",2025-04-28
AFRIPRUD,13.90,"716,701",2025-04-28
AIICO,1.64,"2,145,064",2025-04-28
AIRTELAFRI,"2,156.90","2,327",2025-04-28
ALEX,7.15,600,2025-04-28
ARADEL,497.00,"332,108",2025-04-28
AUSTINLAZ,2.09,"1,110",2025-04-28
BERGER,18.85,"38,848",2025-04-28
BETAGLAS,99.85,"19,408",2025-04-28
BUACEMENT,83.70,"39,794",2025-04-28
BUAFOODS,418.00,"6,528",2025-04-28
CADBURY,22.00,"545,799",2025-04-28
CAP,39.10,"20,559",2025-04-28
CAVERTON,2.28,"750,406",2025-04-28
CHAMPION,3.95,"1,232,095",2025-04-28
CHAMS,2.07,"29,697,583",2025-04-28
CHELLARAM,7.89,"190,682",2025-04-28
CILEASING,3.37,"1,669,776",2025-04-28
CONHALLPLC,2.94,"921,396",2025-04-28
CONOIL,331.20,392,2025-04-28
CORNERST,2.84,"2,095,258",2025-04-28
CUSTODIAN,18.00,"1,372,752",2025-04-28
CUTIX,2.30,"7,729,756",2025-04-28
CWG,8.00,"1,142,448",2025-04-28
DAARCOMM,0.55,"412,540",2025-04-28
DANGCEM,480.00,"33,686",2025-04-28
DANGSUGAR,33.00,"591,351",2025-04-28
DEAPCAP,0.94,"648,358",2025-04-28
ELLAHLAKES,3.11,"3,514,509",2025-04-28
ENAMELWA,25.30,80,2025-04-28
ETERNA,33.00,"235,415",2025-04-28
ETI,29.25,"99,223",2025-04-28
ETRANZACT,5.75,"112,444",2025-04-28
EUNISELL,10.75,"12,930",2025-04-28
FCMB,9.15,"7,251,553",2025-04-28
FIDELITYBK,18.70,"34,589,028",2025-04-28
FIDSON,18.60,"123,655",2025-04-28
FIRSTHOLDCO,23.75,"7,951,054",2025-04-28
FTNCOCOA,1.75,"1,140,491",2025-04-28
GEREGU,"1,141.50","1,869",2025-04-28
GOLDBREW,7.10,"1,050",2025-04-28
GTCO,60.00,"9,660,280",2025-04-28
GUINEAINS,0.65,"1,958,358",2025-04-28
GUINNESS,80.00,"112,112",2025-04-28
HMCALL,5.22,"36,592",2025-04-28
HONYFLOUR,11.30,"812,834",2025-04-28
IKEJAHOTEL,10.00,"225,025",2025-04-28
IMG,34.20,"8,621",2025-04-28
INTBREW,6.05,"4,304,798",2025-04-28
INTENEGINS,1.34,"423,858",2025-04-28
JAIZBANK,3.07,"12,153,737",2025-04-28
JAPAULGOLD,2.13,"7,795,378",2025-04-28
JBERGER,137.00,"4,879",2025-04-28
JOHNHOLT,7.75,"44,419",2025-04-28
JULI,10.30,"2,412",2025-04-28
LASACO,2.02,"1,789,010",2025-04-28
LEARNAFRCA,3.25,"58,682",2025-04-28
LINKASSURE,1.22,"436,050",2025-04-28
LIVESTOCK,9.95,"2,375,174",2025-04-28
LIVINGTRUST,4.81,"2,500",2025-04-28
MANSARD,7.90,"966,074",2025-04-28
MAYBAKER,7.40,"384,253",2025-04-28
MBENEFIT,0.86,"2,712,268",2025-04-28
MCNICHOLS,1.61,"215,431",2025-04-28
MECURE,11.10,600,2025-04-28
MERGROWTH,362.00,69,2025-04-28
MEYER,9.25,100,2025-04-28
MRS,174.90,"22,687",2025-04-28
MTNN,242.00,"473,944",2025-04-28
MULTIVERSE,8.65,"101,370",2025-04-28
NAHCO,66.05,"3,582,650",2025-04-28
NASCON,41.95,"438,081",2025-04-28
NB,39.80,"11,900,203",2025-04-28
NCR,7.30,100,2025-04-28
NEIMETH,2.78,"136,488",2025-04-28
NEM,13.60,"2,353,567",2025-04-28
NESTLE,"1,000.00","164,240",2025-04-28
NEWGOLD,"50,000.00",40,2025-04-28
NGXGROUP,33.75,"3,500,962",2025-04-28
NIDF,111.70,"37,896",2025-04-28
NNFM,79.00,"93,564",2025-04-28
NPFMCRFBK,1.74,"1,483,108",2025-04-28
NSLTECH,0.51,"2,375,889",2025-04-28
OANDO,39.40,"3,632,710",2025-04-28
OKOMUOIL,545.20,"117,792",2025-04-28
OMATEK,0.58,"2,061,165",2025-04-28
PRESCO,785.00,"257,272",2025-04-28
PRESTIGE,0.95,"650,663",2025-04-28
PZ,30.10,"12,208",2025-04-28
REDSTAREX,4.80,"14,330",2025-04-28
REGALINS,0.53,"2,054,682",2025-04-28
ROYALEX,0.85,"260,358",2025-04-28
RTBRISCOE,1.93,"1,343,670",2025-04-28
SCOA,4.47,"32,710",2025-04-28
SEPLAT,"5,700.00","3,031",2025-04-28
SIAMLETF40,300.00,"1,000",2025-04-28
SKYAVN,46.50,"145,598",2025-04-28
SMURFIT,0.46,"245,000",2025-04-28
SOVRENINS,0.95,"4,073,904",2025-04-28
STANBIC,59.20,"173,953",2025-04-28
STANBICETF30,300.00,71,2025-04-28
STERLINGNG,5.05,"2,684,931",2025-04-28
SUNUASSUR,5.00,"123,638",2025-04-28
TANTALIZER,2.30,"12,479,928",2025-04-28
TIP,5.00,"1,705,933",2025-04-28
TOTAL,745.00,"19,536",2025-04-28
TRANSCOHOT,145.00,"25,914",2025-04-28
TRANSCORP,42.00,"4,042,191",2025-04-28
TRANSEXPR,2.00,"4,432",2025-04-28
TRANSPOWER,364.90,"1,002,422",2025-04-28
TRIPPLEG,2.20,"2,530",2025-04-28
UACN,30.30,"752,737",2025-04-28
UBA,33.00,"11,392,575",2025-04-28
UCAP,16.50,"5,406,787",2025-04-28
UNILEVER,38.05,"102,363",2025-04-28
UNIONDICON,7.90,"208,195",2025-04-28
UNIVINSURE,0.51,"27,798,828",2025-04-28
UPDC,2.80,"2,526,742",2025-04-28
UPL,3.10,"841,226",2025-04-28
VERITASKAP,1.00,"4,488,836",2025-04-28
VETBANK,12.70,200,2025-04-28
VETGRIF30,36.90,"402,231",2025-04-28
VFDGROUP,96.00,"2,157,291",2025-04-28
VITAFOAM,37.00,"353,857",2025-04-28
WAPCO,72.00,"2,382,536",2025-04-28
WAPIC,2.06,"946,611",2025-04-28
WEMABANK,12.00,"8,480,733",2025-04-28
ABBEYBDS,8.79,"1,760,532",2025-04-28
ABCTRANS,1.56,"513,159",2025-04-28
ACADEMY,2.61,"9,554",2025-04-28
ACCESSCORP,23.70,"30,549,507",2025-04-28
AFRIPRUD,15.10,"2,282,342",2025-04-28
AIICO,1.60,"4,135,342",2025-04-28
AIRTELAFRI,"2,156.90",85,2025-04-28
ALEX,7.15,"7,745",2025-04-28
ARADEL,497.00,"399,485",2025-04-28
AUSTINLAZ,1.89,"437,708",2025-04-28
BERGER,18.85,"14,140",2025-04-28
BETAGLAS,99.85,"25,048",2025-04-28
BUACEMENT,83.70,"105,140",2025-04-28
BUAFOODS,418.00,"6,996",2025-04-28
CADBURY,22.00,"414,072",2025-04-28
CAP,39.10,"172,958",2025-04-28
CAVERTON,2.40,"968,970",2025-04-28
CHAMPION,4.00,"2,215,683",2025-04-28
CHAMS,2.06,"8,231,319",2025-04-28
CHELLARAM,7.89,"29,900",2025-04-28
CILEASING,3.16,"2,763,029",2025-04-28
CONHALLPLC,2.80,"1,186,955",2025-04-28
CONOIL,331.20,832,2025-04-28
CORNERST,2.63,"2,522,613",2025-04-28
CUSTODIAN,18.10,"1,047,444",2025-04-28
CUTIX,2.30,"3,259,932",2025-04-28
CWG,8.05,"1,714,970",2025-04-28
DAARCOMM,0.55,"172,630",2025-04-28
DANGCEM,480.00,"75,211",2025-04-28
DANGSUGAR,35.80,"1,588,585",2025-04-28
DEAPCAP,0.95,"307,547",2025-04-28
ELLAHLAKES,3.28,"1,546,106",2025-04-28
ETERNA,33.00,"263,726",2025-04-28
ETI,29.25,"37,479",2025-04-28
ETRANZACT,5.75,"55,331",2025-04-28
EUNISELL,10.75,"11,760",2025-04-28
FCMB,9.10,"1,544,950",2025-04-28
FIDELITYBK,20.25,"388,768,920",2025-04-28
FIDSON,18.60,"185,400",2025-04-28
FIRSTHOLDCO,25.15,"4,244,199",2025-04-28
FTNCOCOA,1.85,"349,765",2025-04-28
GEREGU,"1,141.50",186,2025-04-28
GOLDBREW,7.10,"15,650",2025-04-28
GTCO,61.00,"47,002,457",2025-04-28
GUINEAINS,0.70,"1,039,405",2025-04-28
GUINNESS,80.00,"134,772",2025-04-28
HMCALL,5.22,948,2025-04-28
HONYFLOUR,11.55,"1,543,988",2025-04-28
IKEJAHOTEL,10.00,"292,496",2025-04-28
IMG,34.20,"39,906",2025-04-28
INFINITY,6.80,50,2025-04-28
INTBREW,6.40,"4,626,355",2025-04-28
INTENEGINS,1.34,"124,382",2025-04-28
JAIZBANK,3.30,"3,676,382",2025-04-28
JAPAULGOLD,2.10,"9,071,279",2025-04-28
JBERGER,137.00,"5,417",2025-04-28
JOHNHOLT,7.00,"272,522",2025-04-28
JULI,10.30,"9,249",2025-04-28
LASACO,2.02,"2,646,460",2025-04-28
LEARNAFRCA,3.56,"230,042",2025-04-28
LINKASSURE,1.22,"119,197",2025-04-28
LIVESTOCK,9.52,"2,370,124",2025-04-28
LOTUSHAL15,34.50,"25,037",2025-04-28
MANSARD,7.90,"1,061,386",2025-04-28
MAYBAKER,7.40,"119,698",2025-04-28
MBENEFIT,0.86,"5,416,220",2025-04-28
MCNICHOLS,1.61,"54,454",2025-04-28
MECURE,11.10,"21,189",2025-04-28
MERGROWTH,362.00,350,2025-04-28
MEYER,9.25,"12,135",2025-04-28
MORISON,3.25,100,2025-04-28
MRS,157.50,"197,581",2025-04-28
MTNN,239.00,"10,037,139",2025-04-28
MULTIVERSE,8.65,"10,942",2025-04-28
NAHCO,68.65,"801,569",2025-04-28
NASCON,43.90,"414,352",2025-04-28
NB,39.80,"14,165,411",2025-04-28
NCR,7.30,"15,050",2025-04-28
NEIMETH,2.78,"45,415",2025-04-28
NEM,13.60,"219,223",2025-04-28
NESTLE,"1,000.00","170,766",2025-04-28
NEWGOLD,"42,000.00",9,2025-04-28
NGXGROUP,36.00,"3,035,661",2025-04-28
NIDF,111.70,"3,048",2025-04-28
NNFM,79.00,"218,989",2025-04-28
NPFMCRFBK,1.74,"1,460,276",2025-04-28
NSLTECH,0.53,"7,045,535",2025-04-28
OANDO,39.40,"1,338,345",2025-04-28
OKOMUOIL,545.20,"487,602",2025-04-28
OMATEK,0.63,"4,353,492",2025-04-28
PRESCO,785.00,"175,634",2025-04-28
PRESTIGE,0.94,"1,491,905",2025-04-28
PZ,30.10,"35,924",2025-04-28
REDSTAREX,4.80,"1,030",2025-04-28
REGALINS,0.58,"4,300,692",2025-04-28
ROYALEX,0.85,"547,188",2025-04-28
RTBRISCOE,1.93,"107,443",2025-04-28
SCOA,4.47,"25,039",2025-04-28
SEPLAT,"5,700.00","3,949",2025-04-28
SKYAVN,46.50,"5,392",2025-04-28
SOVRENINS,0.95,"902,864",2025-04-28
STANBIC,59.20,"461,524",2025-04-28
STANBICETF30,305.00,"2,141",2025-04-28
STERLINGNG,5.09,"2,594,937",2025-04-28
SUNUASSUR,5.20,"936,980",2025-04-28
TANTALIZER,2.30,"22,945,474",2025-04-28
TIP,4.80,"913,476",2025-04-28
TOTAL,705.00,"230,954",2025-04-28
TRANSCOHOT,145.00,"8,994",2025-04-28
TRANSCORP,42.00,"966,052",2025-04-28
TRANSEXPR,2.00,"12,000",2025-04-28
TRANSPOWER,364.90,"6,781",2025-04-28
TRIPPLEG,1.98,"140,063",2025-04-28
UACN,30.30,"191,925",2025-04-28
UBA,34.95,"10,135,191",2025-04-28
UCAP,16.90,"11,926,562",2025-04-28
UNILEVER,38.05,"183,309",2025-04-28
UNIONDICON,7.90,"1,000",2025-04-28
UNIVINSURE,0.51,"41,915,551",2025-04-28
UPDC,2.80,"10,473,303",2025-04-28
UPL,3.10,"15,606",2025-04-28
VERITASKAP,1.05,"3,367,207",2025-04-28
VFDGROUP,17.10,"14,588,305",2025-04-28
VITAFOAM,37.10,"1,476,427",2025-04-28
VSPBONDETF,251.00,3,2025-04-28
WAPCO,72.00,"4,905,862",2025-04-28
WAPIC,2.08,"712,634",2025-04-28
WEMABANK,12.00,"789,343",2025-04-28
ABBEYBDS,8.79,"246,845",2025-04-28
ABCTRANS,1.56,"181,143",2025-04-28
ACADEMY,2.87,"1,067,150",2025-04-28
ACCESSCORP,23.90,"48,502,116",2025-04-28
AFRIPRUD,16.60,"1,264,748",2025-04-28
AIICO,1.55,"3,151,763",2025-04-28
AIRTELAFRI,"2,156.90",99,2025-04-28
ALEX,7.15,"4,211",2025-04-28
ARADEL,497.00,"666,034",2025-04-28
AUSTINLAZ,1.89,"24,215",2025-04-28
BERGER,18.85,"30,736",2025-04-28
BETAGLAS,99.85,"96,605",2025-04-28
BUACEMENT,83.70,"181,129",2025-04-28
BUAFOODS,418.00,"7,686",2025-04-28
CADBURY,24.20,"619,921",2025-04-28
CAP,39.10,705,2025-04-28
CAVERTON,2.40,"90,343",2025-04-28
CHAMPION,4.00,"791,920",2025-04-28
CHAMS,2.20,"13,740,766",2025-04-28
CHELLARAM,7.89,"13,450",2025-04-28
CILEASING,3.47,"800,026",2025-04-28
CONHALLPLC,3.00,"1,321,625",2025-04-28
CONOIL,331.20,"3,180",2025-04-28
CORNERST,2.89,"785,219",2025-04-28
CUSTODIAN,18.10,"126,278",2025-04-28
CUTIX,2.28,"1,583,537",2025-04-28
CWG,8.75,"624,365",2025-04-28
DAARCOMM,0.55,"291,676",2025-04-28
DANGCEM,480.00,"87,328",2025-04-28
DANGSUGAR,39.35,"5,165,242",2025-04-28
DEAPCAP,0.95,"98,210",2025-04-28
ELLAHLAKES,3.10,"3,393,879",2025-04-28
ETERNA,36.30,"1,481,280",2025-04-28
ETI,29.25,"214,408",2025-04-28
ETRANZACT,5.75,"88,674",2025-04-28
EUNISELL,10.75,"8,134",2025-04-28
FCMB,9.10,"3,600,499",2025-04-28
FIDELITYBK,20.00,"40,384,714",2025-04-28
FIDSON,18.60,"162,743",2025-04-28
FIRSTHOLDCO,25.00,"6,580,441",2025-04-28
FTNCOCOA,1.93,"5,435,916",2025-04-28
GEREGU,"1,141.50",418,2025-04-28
GOLDBREW,7.10,"29,450",2025-04-28
GTCO,61.10,"17,100,984",2025-04-28
GUINEAINS,0.64,"1,772,033",2025-04-28
GUINNESS,80.00,"58,918",2025-04-28
HMCALL,4.70,"269,390",2025-04-28
HONYFLOUR,11.60,"3,682,616",2025-04-28
IKEJAHOTEL,11.00,"571,293",2025-04-28
IMG,34.20,"12,210",2025-04-28
INTBREW,7.00,"2,532,643",2025-04-28
INTENEGINS,1.38,"159,504",2025-04-28
JAIZBANK,3.30,"4,097,775",2025-04-28
JAPAULGOLD,1.97,"7,590,787",2025-04-28
JBERGER,137.00,"21,108",2025-04-28
JOHNHOLT,6.30,"258,550",2025-04-28
JULI,10.30,450,2025-04-28
LASACO,2.02,"3,700,008",2025-04-28
LEARNAFRCA,3.56,"61,245",2025-04-28
LINKASSURE,1.22,"146,740",2025-04-28
LIVESTOCK,9.50,"1,783,511",2025-04-28
LIVINGTRUST,4.81,"1,000",2025-04-28
MANSARD,8.20,"465,737",2025-04-28
MAYBAKER,7.40,"153,842",2025-04-28
MBENEFIT,0.86,"533,400",2025-04-28
MCNICHOLS,1.74,"420,900",2025-04-28
MECURE,11.10,"83,927",2025-04-28
MRS,157.50,"443,287",2025-04-28
MTNN,245.00,"5,851,356",2025-04-28
MULTIVERSE,7.80,"274,550",2025-04-28
NAHCO,68.50,"2,657,967",2025-04-28
NASCON,48.25,"7,523,297",2025-04-28
NB,38.00,"1,753,642",2025-04-28
NEIMETH,2.78,"42,180",2025-04-28
NEM,14.95,"1,595,453",2025-04-28
NESTLE,"1,100.00","117,273",2025-04-28
NEWGOLD,"50,000.00",47,2025-04-28
NGXGROUP,36.00,"1,832,468",2025-04-28
NIDF,111.70,"9,960",2025-04-28
NNFM,79.00,"202,850",2025-04-28
NPFMCRFBK,1.75,"415,193",2025-04-28
NSLTECH,0.55,"3,980,130",2025-04-28
OANDO,40.50,"5,677,298",2025-04-28
OKOMUOIL,545.20,"474,469",2025-04-28
OMATEK,0.63,"265,861",2025-04-28
PRESCO,785.00,"883,673",2025-04-28
PRESTIGE,0.94,"499,366",2025-04-28
PZ,30.10,"70,202",2025-04-28
REDSTAREX,4.80,"18,561",2025-04-28
REGALINS,0.62,"515,051",2025-04-28
ROYALEX,0.85,"126,088",2025-04-28
RTBRISCOE,2.00,"1,184,555",2025-04-28
SCOA,4.47,"12,330",2025-04-28
SEPLAT,"5,700.00",871,2025-04-28
SKYAVN,46.50,485,2025-04-28
SMURFIT,0.50,"250,000",2025-04-28
SOVRENINS,0.98,"476,605",2025-04-28
STANBIC,59.20,"112,291",2025-04-28
STANBICETF30,305.00,247,2025-04-28
STERLINGNG,5.23,"2,889,325",2025-04-28
SUNUASSUR,5.20,"93,993",2025-04-28
TANTALIZER,2.31,"10,223,505",2025-04-28
TIP,4.51,"1,631,719",2025-04-28
TOTAL,705.00,"124,272",2025-04-28
TRANSCOHOT,145.00,"12,607",2025-04-28
TRANSCORP,43.85,"1,241,480",2025-04-28
TRANSPOWER,364.90,"5,764",2025-04-28
TRIPPLEG,1.98,"164,378",2025-04-28
UACN,30.30,"88,730",2025-04-28
UBA,34.00,"9,799,947",2025-04-28
UCAP,17.05,"5,131,238",2025-04-28
UNILEVER,38.50,"8,678,065",2025-04-28
UNIONDICON,7.90,"3,515",2025-04-28
UNIVINSURE,0.52,"10,211,665",2025-04-28
UPDC,2.83,"3,514,681",2025-04-28
UPL,3.40,"740,650",2025-04-28
VERITASKAP,1.12,"591,235",2025-04-28
VETGOODS,19.85,250,2025-04-28
VETGRIF30,40.20,"10,000",2025-04-28
VFDGROUP,18.50,"9,151,495",2025-04-28
VITAFOAM,40.80,"3,541,611",2025-04-28
WAPCO,79.20,"11,725,939",2025-04-28
WAPIC,2.20,"563,513",2025-04-28
WEMABANK,12.00,"3,406,848",2025-04-28
ABBEYBDS,8.79,"105,692",2025-04-28
ABCTRANS,1.56,"265,337",2025-04-28
ACADEMY,2.87,"159,632",2025-04-28
ACCESSCORP,23.80,"40,556,296",2025-04-28
AFRIPRUD,17.15,"1,477,124",2025-04-28
AIICO,1.60,"1,699,833",2025-04-28
AIRTELAFRI,"2,156.90",73,2025-04-28
ALEX,7.15,"3,578",2025-04-28
ARADEL,497.00,"673,826",2025-04-28
AUSTINLAZ,1.89,"2,220",2025-04-28
BERGER,17.85,"8,763",2025-04-28
BETAGLAS,99.85,"354,000",2025-04-28
BUACEMENT,83.70,"2,067,730",2025-04-28
BUAFOODS,418.00,"15,858",2025-04-28
CADBURY,26.60,"1,342,149",2025-04-28
CAP,40.00,"780,336",2025-04-28
CAVERTON,2.40,"535,654",2025-04-28
CHAMPION,4.00,"695,643",2025-04-28
CHAMS,2.04,"3,982,441",2025-04-28
CHELLARAM,7.89,"14,376",2025-04-28
CILEASING,3.47,"3,268,582",2025-04-28
CONHALLPLC,3.00,"254,490",2025-04-28
CONOIL,331.20,"3,200",2025-04-28
CORNERST,2.99,"782,080",2025-04-28
CUSTODIAN,17.20,"2,270,039",2025-04-28
CUTIX,2.30,"3,929,090",2025-04-28
CWG,9.15,"1,486,589",2025-04-28
DAARCOMM,0.55,"223,160",2025-04-28
DANGCEM,432.00,"1,448,404",2025-04-28
DANGSUGAR,38.55,"2,654,342",2025-04-28
DEAPCAP,0.95,"865,478",2025-04-28
ELLAHLAKES,3.08,"4,546,820",2025-04-28
ENAMELWA,25.30,60,2025-04-28
ETERNA,39.90,"1,984,744",2025-04-28
ETI,32.00,"276,161",2025-04-28
ETRANZACT,5.75,"210,863",2025-04-28
EUNISELL,10.75,"1,939",2025-04-28
FCMB,9.10,"2,727,483",2025-04-28
FIDELITYBK,20.05,"41,407,931",2025-04-28
FIDSON,18.60,"30,762",2025-04-28
FIRSTHOLDCO,25.00,"5,115,931",2025-04-28
FTNCOCOA,1.91,"2,148,138",2025-04-28
GEREGU,"1,141.50","2,160",2025-04-28
GOLDBREW,7.10,"6,000",2025-04-28
GREENWETF,530.00,70,2025-04-28
GTCO,63.00,"60,735,674",2025-04-28
GUINEAINS,0.68,"835,817",2025-04-28
GUINNESS,80.00,"206,132",2025-04-28
HMCALL,4.70,"6,200",2025-04-28
HONYFLOUR,11.99,"1,151,390",2025-04-28
IKEJAHOTEL,12.10,"2,357,645",2025-04-28
IMG,34.20,"12,097",2025-04-28
INFINITY,6.80,"1,528",2025-04-28
INTBREW,7.70,"2,402,591",2025-04-28
INTENEGINS,1.38,"14,061",2025-04-28
JAIZBANK,3.35,"7,163,066",2025-04-28
JAPAULGOLD,2.10,"6,343,219",2025-04-28
JBERGER,137.00,"14,017",2025-04-28
JOHNHOLT,6.30,"141,374",2025-04-28
JULI,10.30,"8,012",2025-04-28
LASACO,2.14,"3,144,980",2025-04-28
LEARNAFRCA,3.89,"458,734",2025-04-28
LEGENDINT,6.82,"12,181,511",2025-04-28
LINKASSURE,1.30,"474,045",2025-04-28
LIVESTOCK,9.50,"701,352",2025-04-28
LIVINGTRUST,4.81,40,2025-04-28
LOTUSHAL15,36.55,460,2025-04-28
MANSARD,8.75,"443,053",2025-04-28
MAYBAKER,7.40,"378,026",2025-04-28
MBENEFIT,0.91,"1,622,050",2025-04-28
MCNICHOLS,1.90,"522,059",2025-04-28
MECURE,11.10,305,2025-04-28
MERGROWTH,370.00,50,2025-04-28
MERVALUE,120.00,160,2025-04-28
MEYER,9.25,448,2025-04-28
MRS,157.50,"333,937",2025-04-28
MTNN,255.50,"32,969,504",2025-04-28
MULTIVERSE,7.80,"147,228",2025-04-28
NAHCO,68.65,"1,611,167",2025-04-28
NASCON,52.95,"1,542,637",2025-04-28
NB,39.00,"19,842,425",2025-04-28
NEIMETH,2.78,"632,041",2025-04-28
NEM,15.00,"2,243,683",2025-04-28
NESTLE,"1,100.00","21,205",2025-04-28
NEWGOLD,"47,708.00",4,2025-04-28
NGXGROUP,36.00,"359,051",2025-04-28
NIDF,111.70,"16,530",2025-04-28
NNFM,75.00,"1,221,276",2025-04-28
NPFMCRFBK,1.75,"1,344,432",2025-04-28
NSLTECH,0.53,"7,123,539",2025-04-28
OANDO,40.50,"3,776,081",2025-04-28
OKOMUOIL,524.70,"205,291",2025-04-28
OMATEK,0.63,"907,796",2025-04-28
PRESCO,785.00,"154,846",2025-04-28
PRESTIGE,0.98,"1,383,500",2025-04-28
PZ,30.10,"313,684",2025-04-28
REDSTAREX,4.80,"104,608",2025-04-28
REGALINS,0.57,"2,135,824",2025-04-28
ROYALEX,0.85,"139,552",2025-04-28
RTBRISCOE,2.00,"1,200,315",2025-04-28
SCOA,4.47,"58,446",2025-04-28
SEPLAT,"5,700.00","1,858",2025-04-28
SIAMLETF40,300.00,200,2025-04-28
SKYAVN,46.50,"2,650",2025-04-28
SOVRENINS,0.92,"1,818,675",2025-04-28
STANBIC,59.20,"99,937",2025-04-28
STANBICETF30,310.00,320,2025-04-28
STERLINGNG,5.30,"1,925,284",2025-04-28
SUNUASSUR,5.20,"188,699",2025-04-28
TANTALIZER,2.35,"10,421,120",2025-04-28
TIP,4.51,"1,642,182",2025-04-28
TOTAL,705.00,"76,430",2025-04-28
TRANSCOHOT,145.00,"5,707",2025-04-28
TRANSCORP,43.00,"1,106,390",2025-04-28
TRANSEXPR,2.00,"4,043",2025-04-28
TRANSPOWER,364.90,"32,413",2025-04-28
TRIPPLEG,1.98,"224,171",2025-04-28
UACN,32.90,"677,982",2025-04-28
UBA,34.00,"14,970,777",2025-04-28
UCAP,18.20,"5,110,265",2025-04-28
UNILEVER,41.95,"1,030,411",2025-04-28
UNIONDICON,7.90,"5,263",2025-04-28
UNIVINSURE,0.52,"19,196,901",2025-04-28
UPDC,2.83,"2,100,111",2025-04-28
UPL,3.40,"551,776",2025-04-28
VERITASKAP,1.16,"4,101,738",2025-04-28
VFDGROUP,17.10,"7,625,118",2025-04-28
VITAFOAM,44.85,"2,082,475",2025-04-28
WAPCO,81.00,"7,452,986",2025-04-28
WAPIC,2.07,"995,967",2025-04-28
WEMABANK,12.35,"3,787,746",2025-04-28
ZENITHBANK,46.50,"22,935,274",2025-04-28
ABBEYBDS,8.30,"1,391,288",2025-04-28
ABCTRANS,1.71,"317,350",2025-04-28
ACADEMY,2.87,"20,190",2025-04-28
ACCESSCORP,23.70,"60,867,183",2025-04-28
AFRIPRUD,17.90,"2,065,059",2025-04-28
AIICO,1.61,"11,307,671",2025-04-28
AIRTELAFRI,"2,156.90",160,2025-04-28
ALEX,7.15,4,2025-04-28
ARADEL,448.00,"1,485,527",2025-04-28
AUSTINLAZ,1.89,"21,498",2025-04-28
BERGER,17.85,"28,926",2025-04-28
BETAGLAS,99.85,"240,999",2025-04-28
BUACEMENT,83.70,"496,606",2025-04-28
BUAFOODS,418.00,"4,729",2025-04-28
CADBURY,29.25,"1,272,590",2025-04-28
CAP,40.00,"42,327",2025-04-28
CAVERTON,2.42,"900,242",2025-04-28
CHAMPION,4.29,"11,017,704",2025-04-28
CHAMS,2.04,"6,226,209",2025-04-28
CHELLARAM,7.89,"15,725",2025-04-28
CILEASING,3.66,"1,304,087",2025-04-28
CONHALLPLC,3.01,"238,951",2025-04-28
CONOIL,331.20,"1,872",2025-04-28
CORNERST,3.00,"2,936,982",2025-04-28
CUSTODIAN,18.00,"791,631",2025-04-28
CUTIX,2.30,"17,114,342",2025-04-28
CWG,9.60,"2,299,250",2025-04-28
DAARCOMM,0.60,"508,452",2025-04-28
DANGCEM,432.00,"604,071",2025-04-28
DANGSUGAR,39.00,"2,220,125",2025-04-28
DEAPCAP,1.04,"3,272,635",2025-04-28
ELLAHLAKES,3.08,"4,507,345",2025-04-28
ENAMELWA,25.30,"2,505",2025-04-28
ETERNA,43.85,"3,821,974",2025-04-28
ETI,32.00,"399,852",2025-04-28
ETRANZACT,5.75,"246,326",2025-04-28
EUNISELL,10.75,"2,900",2025-04-28
FCMB,9.15,"3,376,647",2025-04-28
FIDELITYBK,20.15,"56,105,887",2025-04-28
FIDSON,20.45,"2,322,810",2025-04-28
FIRSTHOLDCO,24.60,"4,355,789",2025-04-28
FTNCOCOA,1.91,"2,740,438",2025-04-28
GEREGU,"1,141.50","2,303",2025-04-28
GOLDBREW,7.10,"1,500",2025-04-28
GTCO,67.00,"33,497,705",2025-04-28
GUINEAINS,0.68,"170,773",2025-04-28
GUINNESS,80.00,"75,530",2025-04-28
HMCALL,4.70,"2,692",2025-04-28
HONYFLOUR,12.40,"2,088,422",2025-04-28
IKEJAHOTEL,12.95,"1,369,529",2025-04-28
IMG,34.20,"40,647",2025-04-28
INFINITY,6.80,225,2025-04-28
INTBREW,8.47,"11,249,057",2025-04-28
INTENEGINS,1.38,"512,666",2025-04-28
JAIZBANK,3.35,"24,912,520",2025-04-28
JAPAULGOLD,2.12,"3,626,853",2025-04-28
JBERGER,137.00,"28,555",2025-04-28
JOHNHOLT,5.80,"242,140",2025-04-28
JULI,10.30,289,2025-04-28
LASACO,2.20,"3,604,803",2025-04-28
LEARNAFRCA,3.89,"163,214",2025-04-28
LEGENDINT,7.50,"7,870,790",2025-04-28
LINKASSURE,1.22,"599,880",2025-04-28
LIVESTOCK,8.55,"11,205,169",2025-04-28
LIVINGTRUST,4.81,64,2025-04-28
LOTUSHAL15,36.55,"5,249",2025-04-28
MANSARD,8.60,"1,873,435",2025-04-28
MAYBAKER,8.10,"1,274,562",2025-04-28
MBENEFIT,0.86,"2,169,944",2025-04-28
MCNICHOLS,1.90,"514,824",2025-04-28
MECURE,11.10,"81,341",2025-04-28
MERVALUE,120.00,308,2025-04-28
MEYER,9.25,"17,815",2025-04-28
MRS,157.50,"74,669",2025-04-28
MTNN,255.50,"2,207,065",2025-04-28
MULTIVERSE,7.80,"91,717",2025-04-28
NAHCO,72.00,"1,119,634",2025-04-28
