Symbol,Close,Volume,Date,Day,Close_pct_change,Growth,Cumulative_Return
CWG,8.0,1142448.0,2025-04-22,8,1.2658227848101111,1.0126582278481011,-2.4390243902439157
CWG,8.05,1714970.0,2025-04-23,9,0.6250000000000089,1.00625,-1.8292682926829285
CWG,8.75,624365.0,2025-04-24,10,8.695652173913038,1.0869565217391304,6.7073170731707155
CWG,9.15,1486589.0,2025-04-25,11,4.571428571428582,1.0457142857142858,11.585365853658525
CWG,9.6,2299250.0,2025-04-28,12,4.918032786885229,1.0491803278688523,17.073170731707286
CWG,9.55,3057207.0,2025-04-29,13,-0.5208333333333259,0.9947916666666667,16.46341463414631
CWG,9.35,634144.0,2025-04-30,14,-2.0942408376963484,0.9790575916230365,14.024390243902385
CWG,10.15,6936615.0,2025-05-02,15,8.556149732620334,1.0855614973262033,23.780487804878003
CWG,10.75,15538185.0,2025-05-05,16,5.9113300492610765,1.0591133004926108,31.097560975609696
CWG,10.6,6968742.0,2025-05-07,17,-1.3953488372093092,0.9860465116279069,29.268292682926766
CWG,10.3,8621208.0,2025-05-08,18,-2.8301886792452713,0.9716981132075473,25.609756097560933
CWG,9.9,3900090.0,2025-05-09,19,-3.8834951456310662,0.9611650485436893,20.731707317073123
CWG,9.9,8633138.0,2025-05-12,20,0.0,1.0,20.731707317073123
CWG,10.0,6064778.0,2025-05-13,21,1.0101010101010166,1.0101010101010102,21.951219512195074
CWG,10.0,2027448.0,2025-05-14,22,0.0,1.0,21.951219512195074
CWG,10.1,2395007.0,2025-05-15,23,1.0000000000000009,1.01,23.170731707317028
CWG,10.15,2946708.0,2025-05-16,24,0.4950495049504955,1.004950495049505,23.780487804878003
CWG,10.0,7907853.0,2025-05-19,25,-1.4778325123152691,0.9852216748768473,21.951219512195074
CWG,10.3,2510294.0,2025-05-20,26,3.0000000000000027,1.03,25.609756097560933
CWG,10.3,4395566.0,2025-05-21,27,0.0,1.0,25.609756097560933
CWG,10.0,5065428.0,2025-05-22,28,-2.912621359223311,0.9708737864077669,21.951219512195074
CWG,10.2,6676535.0,2025-05-23,29,2.0000000000000018,1.02,24.39024390243898
CWG,10.0,6215957.0,2025-05-26,30,-1.9607843137254832,0.9803921568627452,21.951219512195095
CWG,9.05,17548525.0,2025-05-27,31,-9.499999999999996,0.905,10.365853658536572
DAARCOMM,0.6,142011.0,2025-04-02,1,,1.0,0.0
DAARCOMM,0.65,659099.0,2025-04-03,2,8.333333333333348,1.0833333333333335,8.333333333333348
DAARCOMM,0.66,704714.0,2025-04-04,3,1.538461538461533,1.0153846153846153,10.000000000000009
DAARCOMM,0.63,219510.0,2025-04-14,4,-4.545454545454552,0.9545454545454545,5.000000000000004
DAARCOMM,0.63,77268.0,2025-04-15,5,0.0,1.0,5.000000000000004
DAARCOMM,0.58,712956.0,2025-04-16,6,-7.936507936507942,0.9206349206349206,-3.3333333333333326
DAARCOMM,0.56,1324346.0,2025-04-17,7,-3.44827586206895,0.9655172413793105,-6.666666666666654
DAARCOMM,0.55,412540.0,2025-04-22,8,-1.7857142857142905,0.9821428571428571,-8.333333333333325
DAARCOMM,0.55,172630.0,2025-04-23,9,0.0,1.0,-8.333333333333325
DAARCOMM,0.55,291676.0,2025-04-24,10,0.0,1.0,-8.333333333333325
DAARCOMM,0.55,223160.0,2025-04-25,11,0.0,1.0,-8.333333333333325
DAARCOMM,0.6,508452.0,2025-04-28,12,9.090909090909083,1.0909090909090908,0.0
DAARCOMM,0.6,594123.0,2025-04-29,13,0.0,1.0,0.0
DAARCOMM,0.6,277694.0,2025-04-30,14,0.0,1.0,0.0
DAARCOMM,0.54,1227619.0,2025-05-02,15,-9.999999999999986,0.9000000000000001,-9.999999999999986
DAARCOMM,0.59,1042740.0,2025-05-05,16,9.259259259259256,1.0925925925925926,-1.6666666666666496
DAARCOMM,0.6,1607533.0,2025-05-07,17,1.6949152542372836,1.0169491525423728,2.220446049250313e-14
DAARCOMM,0.63,1727608.0,2025-05-08,18,5.000000000000004,1.05,5.000000000000027
DAARCOMM,0.6,567500.0,2025-05-09,19,-4.761904761904767,0.9523809523809523,2.220446049250313e-14
DAARCOMM,0.63,718317.0,2025-05-12,20,5.000000000000004,1.05,5.000000000000027
DAARCOMM,0.64,954540.0,2025-05-13,21,1.5873015873015817,1.0158730158730158,6.666666666666687
DAARCOMM,0.64,1770176.0,2025-05-14,22,0.0,1.0,6.666666666666687
DAARCOMM,0.62,426527.0,2025-05-15,23,-3.125,0.96875,3.3333333333333437
DAARCOMM,0.67,766344.0,2025-05-16,24,8.064516129032274,1.0806451612903227,11.666666666666693
DAARCOMM,0.66,1411824.0,2025-05-19,25,-1.4925373134328401,0.9850746268656716,10.000000000000009
DAARCOMM,0.67,879884.0,2025-05-20,26,1.5151515151515138,1.0151515151515151,11.66666666666667
DAARCOMM,0.64,1693112.0,2025-05-21,27,-4.477611940298509,0.9552238805970149,6.666666666666665
DAARCOMM,0.67,636401.0,2025-05-22,28,4.6875,1.046875,11.66666666666667
DAARCOMM,0.69,3993698.0,2025-05-23,29,2.985074626865658,1.0298507462686566,14.999999999999991
DAARCOMM,0.66,1901646.0,2025-05-26,30,-4.347826086956507,0.9565217391304349,10.000000000000009
DAARCOMM,0.66,483960.0,2025-05-27,31,0.0,1.0,10.000000000000009
DANGCEM,480.0,42534.0,2025-04-02,1,,1.0,0.0
DANGCEM,480.0,154486.0,2025-04-03,2,0.0,1.0,0.0
DANGCEM,480.0,31922.0,2025-04-04,3,0.0,1.0,0.0
DANGCEM,480.0,35366.0,2025-04-14,4,0.0,1.0,0.0
DANGCEM,480.0,25384.0,2025-04-15,5,0.0,1.0,0.0
DANGCEM,480.0,53764.0,2025-04-16,6,0.0,1.0,0.0
DANGCEM,480.0,30395.0,2025-04-17,7,0.0,1.0,0.0
DANGCEM,480.0,33686.0,2025-04-22,8,0.0,1.0,0.0
DANGCEM,480.0,75211.0,2025-04-23,9,0.0,1.0,0.0
DANGCEM,480.0,87328.0,2025-04-24,10,0.0,1.0,0.0
DANGCEM,432.0,1448404.0,2025-04-25,11,-9.999999999999998,0.9,-9.999999999999998
DANGCEM,432.0,604071.0,2025-04-28,12,0.0,1.0,-9.999999999999998
DANGCEM,432.0,459329.0,2025-04-29,13,0.0,1.0,-9.999999999999998
DANGCEM,432.0,209280.0,2025-04-30,14,0.0,1.0,-9.999999999999998
DANGCEM,432.0,478563.0,2025-05-02,15,0.0,1.0,-9.999999999999998
DANGCEM,432.0,349173.0,2025-05-05,16,0.0,1.0,-9.999999999999998
DANGCEM,432.0,232150.0,2025-05-07,17,0.0,1.0,-9.999999999999998
DANGCEM,440.0,1755120.0,2025-05-08,18,1.85185185185186,1.0185185185185186,-8.333333333333325
DANGCEM,440.0,1095281.0,2025-05-09,19,0.0,1.0,-8.333333333333325
DANGCEM,440.0,289150.0,2025-05-12,20,0.0,1.0,-8.333333333333325
DANGCEM,440.0,230111.0,2025-05-13,21,0.0,1.0,-8.333333333333325
DANGCEM,440.0,401004.0,2025-05-14,22,0.0,1.0,-8.333333333333325
DANGCEM,440.0,553160.0,2025-05-15,23,0.0,1.0,-8.333333333333325
DANGCEM,440.0,342497.0,2025-05-16,24,0.0,1.0,-8.333333333333325
DANGCEM,440.0,158104.0,2025-05-19,25,0.0,1.0,-8.333333333333325
DANGCEM,440.0,315514.0,2025-05-20,26,0.0,1.0,-8.333333333333325
DANGCEM,440.0,220757.0,2025-05-21,27,0.0,1.0,-8.333333333333325
DANGCEM,440.0,220221.0,2025-05-22,28,0.0,1.0,-8.333333333333325
DANGCEM,440.0,454758.0,2025-05-23,29,0.0,1.0,-8.333333333333325
DANGCEM,440.0,291078.0,2025-05-26,30,0.0,1.0,-8.333333333333325
DANGCEM,440.0,337553.0,2025-05-27,31,0.0,1.0,-8.333333333333325
DANGSUGAR,33.5,1185572.0,2025-04-02,1,,1.0,0.0
DANGSUGAR,33.5,1049049.0,2025-04-03,2,0.0,1.0,0.0
DANGSUGAR,32.0,1440836.0,2025-04-04,3,-4.477611940298509,0.9552238805970149,-4.477611940298509
DANGSUGAR,33.7,319777.0,2025-04-14,4,5.312500000000009,1.053125,0.5970149253731405
DANGSUGAR,33.7,1130509.0,2025-04-15,5,0.0,1.0,0.5970149253731405
DANGSUGAR,33.7,616519.0,2025-04-16,6,0.0,1.0,0.5970149253731405
DANGSUGAR,33.3,1871217.0,2025-04-17,7,-1.1869436201780603,0.9881305637982194,-0.5970149253731516
DANGSUGAR,33.0,591351.0,2025-04-22,8,-0.9009009009008917,0.9909909909909911,-1.4925373134328401
DANGSUGAR,35.8,1588585.0,2025-04-23,9,8.484848484848474,1.0848484848484847,6.865671641791038
DANGSUGAR,39.35,5165242.0,2025-04-24,10,9.916201117318458,1.0991620111731846,17.462686567164187
DANGSUGAR,38.55,2654342.0,2025-04-25,11,-2.0330368487928907,0.9796696315120711,15.074626865671647
DANGSUGAR,39.0,2220125.0,2025-04-28,12,1.1673151750972943,1.011673151750973,16.41791044776122
DANGSUGAR,39.0,2065300.0,2025-04-29,13,0.0,1.0,16.41791044776122
DANGSUGAR,36.75,2231018.0,2025-04-30,14,-5.769230769230771,0.9423076923076923,9.701492537313449
DANGSUGAR,35.0,2696822.0,2025-05-02,15,-4.761904761904767,0.9523809523809523,4.47761194029852
DANGSUGAR,37.0,1237545.0,2025-05-05,16,5.714285714285716,1.0571428571428572,10.447761194029859
DANGSUGAR,37.8,2116695.0,2025-05-07,17,2.1621621621621623,1.0216216216216216,12.8358208955224
DANGSUGAR,37.8,1299366.0,2025-05-08,18,0.0,1.0,12.8358208955224
DANGSUGAR,39.9,2512016.0,2025-05-09,19,5.555555555555558,1.0555555555555556,19.104477611940318
DANGSUGAR,39.0,1461093.0,2025-05-12,20,-2.2556390977443552,0.9774436090225564,16.41791044776122
DANGSUGAR,38.6,1202613.0,2025-05-13,21,-1.025641025641022,0.9897435897435898,15.223880597014961
DANGSUGAR,38.0,1325938.0,2025-05-14,22,-1.5544041450777257,0.9844559585492227,13.432835820895562
DANGSUGAR,38.0,808252.0,2025-05-15,23,0.0,1.0,13.432835820895562
DANGSUGAR,38.0,585763.0,2025-05-16,24,0.0,1.0,13.432835820895562
DANGSUGAR,41.45,3876856.0,2025-05-19,25,9.078947368421053,1.0907894736842105,23.731343283582127
DANGSUGAR,41.45,1598241.0,2025-05-20,26,0.0,1.0,23.731343283582127
DANGSUGAR,41.45,1215264.0,2025-05-21,27,0.0,1.0,23.731343283582127
DANGSUGAR,39.0,3217702.0,2025-05-22,28,-5.9107358262967535,0.9408926417370325,16.41791044776122
DANGSUGAR,39.0,1006107.0,2025-05-23,29,0.0,1.0,16.41791044776122
DANGSUGAR,38.0,2433987.0,2025-05-26,30,-2.564102564102566,0.9743589743589743,13.432835820895539
DANGSUGAR,38.0,2711497.0,2025-05-27,31,0.0,1.0,13.432835820895539
DEAPCAP,0.95,1328946.0,2025-04-02,1,,1.0,0.0
DEAPCAP,0.95,452295.0,2025-04-03,2,0.0,1.0,0.0
DEAPCAP,0.96,323940.0,2025-04-04,3,1.0526315789473717,1.0105263157894737,1.0526315789473717
DEAPCAP,0.9,892623.0,2025-04-14,4,-6.249999999999989,0.9375000000000001,-5.263157894736825
DEAPCAP,0.9,296316.0,2025-04-15,5,0.0,1.0,-5.263157894736825
DEAPCAP,0.96,572550.0,2025-04-16,6,6.666666666666665,1.0666666666666667,1.052631578947394
DEAPCAP,0.96,122515.0,2025-04-17,7,0.0,1.0,1.052631578947394
DEAPCAP,0.94,648358.0,2025-04-22,8,-2.083333333333337,0.9791666666666666,-1.0526315789473495
DEAPCAP,0.95,307547.0,2025-04-23,9,1.0638297872340496,1.0106382978723405,2.220446049250313e-14
DEAPCAP,0.95,98210.0,2025-04-24,10,0.0,1.0,2.220446049250313e-14
DEAPCAP,0.95,865478.0,2025-04-25,11,0.0,1.0,2.220446049250313e-14
DEAPCAP,1.04,3272635.0,2025-04-28,12,9.473684210526322,1.0947368421052632,9.473684210526345
DEAPCAP,1.04,1581989.0,2025-04-29,13,0.0,1.0,9.473684210526345
DEAPCAP,1.08,2332854.0,2025-04-30,14,3.8461538461538547,1.0384615384615385,13.684210526315832
DEAPCAP,1.1,2102618.0,2025-05-02,15,1.85185185185186,1.0185185185185186,15.789473684210575
DEAPCAP,1.1,254070.0,2025-05-05,16,0.0,1.0,15.789473684210575
DEAPCAP,1.08,3881409.0,2025-05-07,17,-1.8181818181818188,0.9818181818181818,13.684210526315832
DEAPCAP,1.01,7412850.0,2025-05-08,18,-6.481481481481488,0.9351851851851851,6.315789473684252
DEAPCAP,1.02,6229169.0,2025-05-09,19,0.990099009900991,1.00990099009901,7.368421052631624
DEAPCAP,0.99,2499982.0,2025-05-12,20,-2.941176470588236,0.9705882352941176,4.210526315789509
DEAPCAP,0.99,1586809.0,2025-05-13,21,0.0,1.0,4.210526315789509
DEAPCAP,1.0,8823727.0,2025-05-14,22,1.0101010101010166,1.0101010101010102,5.263157894736881
DEAPCAP,1.0,4027877.0,2025-05-15,23,0.0,1.0,5.263157894736881
DEAPCAP,0.99,2244880.0,2025-05-16,24,-1.0000000000000009,0.99,4.210526315789509
DEAPCAP,1.0,2158580.0,2025-05-19,25,1.0101010101010166,1.0101010101010102,5.263157894736881
DEAPCAP,1.0,217376.0,2025-05-20,26,0.0,1.0,5.263157894736881
DEAPCAP,1.0,536832.0,2025-05-21,27,0.0,1.0,5.263157894736881
DEAPCAP,0.98,1946167.0,2025-05-22,28,-2.0000000000000018,0.98,3.1578947368421373
DEAPCAP,0.98,330053.0,2025-05-23,29,0.0,1.0,3.1578947368421373
DEAPCAP,0.98,1591004.0,2025-05-26,30,0.0,1.0,3.1578947368421373
DEAPCAP,1.0,1244566.0,2025-05-27,31,2.0408163265306145,1.0204081632653061,5.263157894736881
ELLAHLAKES,3.09,2257906.0,2025-04-02,1,,1.0,0.0
ELLAHLAKES,3.06,1987450.0,2025-04-03,2,-0.9708737864077555,0.9902912621359224,-0.9708737864077555
ELLAHLAKES,3.02,4031150.0,2025-04-04,3,-1.3071895424836666,0.9869281045751633,-2.265372168284785
ELLAHLAKES,3.22,1927786.0,2025-04-14,4,6.622516556291402,1.066225165562914,4.207119741100329
ELLAHLAKES,3.17,4494561.0,2025-04-15,5,-1.552795031055909,0.9844720496894409,2.5889967637540368
ELLAHLAKES,3.38,2286539.0,2025-04-16,6,6.624605678233442,1.0662460567823344,9.385113268608404
ELLAHLAKES,3.05,5487388.0,2025-04-17,7,-9.763313609467462,0.9023668639053254,-1.2944983818770406
ELLAHLAKES,3.11,3514509.0,2025-04-22,8,1.967213114754096,1.019672131147541,0.6472491909384814
ELLAHLAKES,3.28,1546106.0,2025-04-23,9,5.466237942122176,1.0546623794212218,6.148867313915818
ELLAHLAKES,3.1,3393879.0,2025-04-24,10,-5.487804878048774,0.9451219512195123,0.3236245954692185
ELLAHLAKES,3.08,4546820.0,2025-04-25,11,-0.6451612903225823,0.9935483870967742,-0.32362459546929623
ELLAHLAKES,3.08,4507345.0,2025-04-28,12,0.0,1.0,-0.32362459546929623
ELLAHLAKES,3.08,5088761.0,2025-04-29,13,0.0,1.0,-0.32362459546929623
ELLAHLAKES,3.08,1776940.0,2025-04-30,14,0.0,1.0,-0.32362459546929623
ELLAHLAKES,3.08,5913157.0,2025-05-02,15,0.0,1.0,-0.32362459546929623
ELLAHLAKES,3.09,4548370.0,2025-05-05,16,0.32467532467532756,1.0032467532467533,-3.3306690738754696e-14
ELLAHLAKES,3.09,10771140.0,2025-05-07,17,0.0,1.0,-3.3306690738754696e-14
ELLAHLAKES,3.13,11521115.0,2025-05-08,18,1.2944983818770295,1.0129449838187703,1.294498381876985
ELLAHLAKES,3.2,9440153.0,2025-05-09,19,2.2364217252396346,1.0223642172523963,3.559870550161781
ELLAHLAKES,3.16,11199280.0,2025-05-12,20,-1.2499999999999956,0.9875,2.265372168284774
ELLAHLAKES,3.18,6513600.0,2025-05-13,21,0.6329113924050667,1.0063291139240507,2.9126213592232775
ELLAHLAKES,3.14,9217942.0,2025-05-14,22,-1.2578616352201255,0.9874213836477987,1.618122977346248
ELLAHLAKES,3.08,8647303.0,2025-05-15,23,-1.9108280254777066,0.9808917197452229,-0.3236245954692851
ELLAHLAKES,3.2,12578722.0,2025-05-16,24,3.8961038961039085,1.038961038961039,3.5598705501618033
ELLAHLAKES,3.2,10012077.0,2025-05-19,25,0.0,1.0,3.5598705501618033
ELLAHLAKES,3.19,13384786.0,2025-05-20,26,-0.31250000000000444,0.996875,3.2362459546925404
ELLAHLAKES,3.19,4896141.0,2025-05-21,27,0.0,1.0,3.2362459546925404
ELLAHLAKES,3.19,6014778.0,2025-05-22,28,0.0,1.0,3.2362459546925404
ELLAHLAKES,3.19,3580830.0,2025-05-23,29,0.0,1.0,3.2362459546925404
ELLAHLAKES,3.3,4056337.0,2025-05-26,30,3.4482758620689724,1.0344827586206897,6.796116504854366
ELLAHLAKES,3.45,9120731.0,2025-05-27,31,4.545454545454564,1.0454545454545456,11.65048543689322
ENAMELWA,25.3,8170.0,2025-04-02,1,,1.0,0.0
ENAMELWA,25.3,533.0,2025-04-03,2,0.0,1.0,0.0
ENAMELWA,25.3,3168.0,2025-04-04,3,0.0,1.0,0.0
ENAMELWA,25.3,2.0,2025-04-14,4,0.0,1.0,0.0
ENAMELWA,25.3,8.0,2025-04-15,5,0.0,1.0,0.0
ENAMELWA,25.3,103.0,2025-04-16,6,0.0,1.0,0.0
ENAMELWA,25.3,80.0,2025-04-22,7,0.0,1.0,0.0
ENAMELWA,25.3,60.0,2025-04-25,8,0.0,1.0,0.0
ENAMELWA,25.3,2505.0,2025-04-28,9,0.0,1.0,0.0
ENAMELWA,25.3,1000.0,2025-04-30,10,0.0,1.0,0.0
ENAMELWA,25.3,4158.0,2025-05-02,11,0.0,1.0,0.0
ENAMELWA,25.3,115.0,2025-05-08,12,0.0,1.0,0.0
ENAMELWA,25.3,67.0,2025-05-12,13,0.0,1.0,0.0
ENAMELWA,25.3,5.0,2025-05-14,14,0.0,1.0,0.0
ENAMELWA,25.3,800.0,2025-05-15,15,0.0,1.0,0.0
ENAMELWA,25.3,1642.0,2025-05-16,16,0.0,1.0,0.0
ENAMELWA,25.3,1.0,2025-05-19,17,0.0,1.0,0.0
ENAMELWA,25.3,10.0,2025-05-23,18,0.0,1.0,0.0
ETERNA,35.85,155872.0,2025-04-02,1,,1.0,0.0
ETERNA,35.85,54261.0,2025-04-03,2,0.0,1.0,0.0
ETERNA,35.85,374742.0,2025-04-04,3,0.0,1.0,0.0
ETERNA,32.3,169761.0,2025-04-14,4,-9.902370990237108,0.9009762900976289,-9.902370990237108
ETERNA,32.3,599872.0,2025-04-15,5,0.0,1.0,-9.902370990237108
ETERNA,33.0,707793.0,2025-04-16,6,2.1671826625387025,1.021671826625387,-7.949790794979084
ETERNA,33.0,85625.0,2025-04-17,7,0.0,1.0,-7.949790794979084
ETERNA,33.0,235415.0,2025-04-22,8,0.0,1.0,-7.949790794979084
ETERNA,33.0,263726.0,2025-04-23,9,0.0,1.0,-7.949790794979084
ETERNA,36.3,1481280.0,2025-04-24,10,9.999999999999986,1.0999999999999999,1.2552301255229992
ETERNA,39.9,1984744.0,2025-04-25,11,9.917355371900838,1.0991735537190084,11.297071129707103
ETERNA,43.85,3821974.0,2025-04-28,12,9.899749373433586,1.0989974937343359,22.315202231520214
ETERNA,48.0,2462585.0,2025-04-29,13,9.464082098061578,1.0946408209806158,33.89121338912133
ETERNA,49.95,2548387.0,2025-04-30,14,4.062500000000013,1.0406250000000001,39.33054393305439
ETERNA,45.0,3440823.0,2025-05-02,15,-9.90990990990992,0.9009009009009008,25.52301255230125
ETERNA,44.95,1211816.0,2025-05-05,16,-0.11111111111110628,0.9988888888888889,25.383542538354263
ETERNA,44.95,879054.0,2025-05-07,17,0.0,1.0,25.383542538354263
ETERNA,45.0,2892659.0,2025-05-08,18,0.11123470522802492,1.0011123470522802,25.52301255230125
ETERNA,44.0,254102.0,2025-05-09,19,-2.2222222222222254,0.9777777777777777,22.733612273361214
ETERNA,44.0,399942.0,2025-05-12,20,0.0,1.0,22.733612273361214
ETERNA,43.0,18165336.0,2025-05-13,21,-2.2727272727272707,0.9772727272727273,19.94421199442118
ETERNA,43.0,5686630.0,2025-05-14,22,0.0,1.0,19.94421199442118
ETERNA,43.0,2130249.0,2025-05-15,23,0.0,1.0,19.94421199442118
ETERNA,43.0,253793.0,2025-05-16,24,0.0,1.0,19.94421199442118
ETERNA,43.0,425788.0,2025-05-19,25,0.0,1.0,19.94421199442118
ETERNA,43.0,2743973.0,2025-05-20,26,0.0,1.0,19.94421199442118
ETERNA,43.0,17861631.0,2025-05-21,27,0.0,1.0,19.94421199442118
ETERNA,43.0,9619999.0,2025-05-22,28,0.0,1.0,19.94421199442118
ETERNA,43.0,18997623.0,2025-05-23,29,0.0,1.0,19.94421199442118
ETERNA,43.0,4271003.0,2025-05-26,30,0.0,1.0,19.94421199442118
ETERNA,43.0,464043.0,2025-05-27,31,0.0,1.0,19.94421199442118
ETI,29.4,465381.0,2025-04-02,1,,1.0,0.0
ETI,29.4,607562.0,2025-04-03,2,0.0,1.0,0.0
ETI,29.4,372402.0,2025-04-04,3,0.0,1.0,0.0
ETI,26.85,1104674.0,2025-04-14,4,-8.673469387755095,0.913265306122449,-8.673469387755095
ETI,26.85,198492.0,2025-04-15,5,0.0,1.0,-8.673469387755095
ETI,26.85,156806.0,2025-04-16,6,0.0,1.0,-8.673469387755095
ETI,29.25,584139.0,2025-04-17,7,8.93854748603351,1.089385474860335,-0.5102040816326592
ETI,29.25,99223.0,2025-04-22,8,0.0,1.0,-0.5102040816326592
ETI,29.25,37479.0,2025-04-23,9,0.0,1.0,-0.5102040816326592
ETI,29.25,214408.0,2025-04-24,10,0.0,1.0,-0.5102040816326592
ETI,32.0,276161.0,2025-04-25,11,9.401709401709413,1.0940170940170941,8.843537414965997
ETI,32.0,399852.0,2025-04-28,12,0.0,1.0,8.843537414965997
ETI,32.0,152052.0,2025-04-29,13,0.0,1.0,8.843537414965997
ETI,28.8,3095945.0,2025-04-30,14,-9.999999999999998,0.9,-2.0408163265306034
ETI,26.0,5167479.0,2025-05-02,15,-9.722222222222221,0.9027777777777778,-11.564625850340127
ETI,23.5,3725229.0,2025-05-05,16,-9.615384615384615,0.9038461538461539,-20.068027210884342
ETI,28.4,2330546.0,2025-05-07,17,20.85106382978723,1.2085106382978723,-3.4013605442176797
ETI,28.7,1162913.0,2025-05-08,18,1.0563380281690238,1.0105633802816902,-2.3809523809523614
ETI,28.7,258160.0,2025-05-09,19,0.0,1.0,-2.3809523809523614
ETI,28.7,289807.0,2025-05-12,20,0.0,1.0,-2.3809523809523614
ETI,28.7,106553.0,2025-05-13,21,0.0,1.0,-2.3809523809523614
ETI,28.7,131389.0,2025-05-14,22,0.0,1.0,-2.3809523809523614
ETI,28.7,527381.0,2025-05-15,23,0.0,1.0,-2.3809523809523614
ETI,28.7,265311.0,2025-05-16,24,0.0,1.0,-2.3809523809523614
ETI,29.0,922522.0,2025-05-19,25,1.0452961672473782,1.0104529616724738,-1.3605442176870652
ETI,29.5,322535.0,2025-05-20,26,1.724137931034475,1.0172413793103448,0.3401360544217802
ETI,29.5,159924.0,2025-05-21,27,0.0,1.0,0.3401360544217802
ETI,29.5,125157.0,2025-05-22,28,0.0,1.0,0.3401360544217802
ETI,29.5,143507.0,2025-05-23,29,0.0,1.0,0.3401360544217802
ETI,29.5,409967.0,2025-05-26,30,0.0,1.0,0.3401360544217802
ETI,29.5,400788.0,2025-05-27,31,0.0,1.0,0.3401360544217802
ETRANZACT,5.75,211649.0,2025-04-02,1,,1.0,0.0
ETRANZACT,5.75,341624.0,2025-04-03,2,0.0,1.0,0.0
ETRANZACT,5.75,136053.0,2025-04-04,3,0.0,1.0,0.0
ETRANZACT,5.75,15425.0,2025-04-14,4,0.0,1.0,0.0
ETRANZACT,5.75,161779.0,2025-04-15,5,0.0,1.0,0.0
ETRANZACT,5.75,18360.0,2025-04-16,6,0.0,1.0,0.0
ETRANZACT,5.75,15017.0,2025-04-17,7,0.0,1.0,0.0
ETRANZACT,5.75,112444.0,2025-04-22,8,0.0,1.0,0.0
ETRANZACT,5.75,55331.0,2025-04-23,9,0.0,1.0,0.0
ETRANZACT,5.75,88674.0,2025-04-24,10,0.0,1.0,0.0
ETRANZACT,5.75,210863.0,2025-04-25,11,0.0,1.0,0.0
ETRANZACT,5.75,246326.0,2025-04-28,12,0.0,1.0,0.0
ETRANZACT,5.75,174407.0,2025-04-29,13,0.0,1.0,0.0
ETRANZACT,5.8,221022.0,2025-04-30,14,0.8695652173912993,1.008695652173913,0.8695652173912993
ETRANZACT,5.8,138847.0,2025-05-02,15,0.0,1.0,0.8695652173912993
ETRANZACT,5.8,45380.0,2025-05-05,16,0.0,1.0,0.8695652173912993
ETRANZACT,6.0,273679.0,2025-05-07,17,3.4482758620689724,1.0344827586206897,4.347826086956519
ETRANZACT,6.0,130924.0,2025-05-08,18,0.0,1.0,4.347826086956519
ETRANZACT,6.0,188092.0,2025-05-09,19,0.0,1.0,4.347826086956519
ETRANZACT,5.4,359944.0,2025-05-12,20,-9.999999999999998,0.9,-6.086956521739129
ETRANZACT,5.4,208061.0,2025-05-13,21,0.0,1.0,-6.086956521739129
ETRANZACT,5.4,58490.0,2025-05-14,22,0.0,1.0,-6.086956521739129
ETRANZACT,5.9,541359.0,2025-05-15,23,9.259259259259256,1.0925925925925926,2.60869565217392
ETRANZACT,5.9,469967.0,2025-05-16,24,0.0,1.0,2.60869565217392
ETRANZACT,6.1,230051.0,2025-05-19,25,3.3898305084745672,1.0338983050847457,6.0869565217391175
ETRANZACT,6.1,18174.0,2025-05-20,26,0.0,1.0,6.0869565217391175
ETRANZACT,6.3,3541522.0,2025-05-21,27,3.2786885245901676,1.0327868852459017,9.565217391304337
ETRANZACT,6.8,680047.0,2025-05-22,28,7.9365079365079305,1.0793650793650793,18.260869565217376
ETRANZACT,6.8,413686.0,2025-05-23,29,0.0,1.0,18.260869565217376
ETRANZACT,6.8,64302.0,2025-05-26,30,0.0,1.0,18.260869565217376
ETRANZACT,6.8,45556.0,2025-05-27,31,0.0,1.0,18.260869565217376
EUNISELL,10.75,2224.0,2025-04-02,1,,1.0,0.0
EUNISELL,10.75,11960.0,2025-04-03,2,0.0,1.0,0.0
EUNISELL,10.75,71240.0,2025-04-14,3,0.0,1.0,0.0
EUNISELL,10.75,2726.0,2025-04-15,4,0.0,1.0,0.0
EUNISELL,10.75,21490.0,2025-04-16,5,0.0,1.0,0.0
EUNISELL,10.75,2202.0,2025-04-17,6,0.0,1.0,0.0
EUNISELL,10.75,12930.0,2025-04-22,7,0.0,1.0,0.0
EUNISELL,10.75,11760.0,2025-04-23,8,0.0,1.0,0.0
EUNISELL,10.75,8134.0,2025-04-24,9,0.0,1.0,0.0
EUNISELL,10.75,1939.0,2025-04-25,10,0.0,1.0,0.0
EUNISELL,10.75,2900.0,2025-04-28,11,0.0,1.0,0.0
EUNISELL,10.75,16370.0,2025-04-29,12,0.0,1.0,0.0
EUNISELL,10.75,22198.0,2025-04-30,13,0.0,1.0,0.0
EUNISELL,10.75,71280.0,2025-05-02,14,0.0,1.0,0.0
EUNISELL,10.75,14280.0,2025-05-05,15,0.0,1.0,0.0
EUNISELL,10.75,8090.0,2025-05-07,16,0.0,1.0,0.0
EUNISELL,10.75,49472.0,2025-05-08,17,0.0,1.0,0.0
EUNISELL,10.75,27224.0,2025-05-09,18,0.0,1.0,0.0
EUNISELL,10.75,58129.0,2025-05-12,19,0.0,1.0,0.0
EUNISELL,10.75,72836.0,2025-05-13,20,0.0,1.0,0.0
